# Coding: utf-8
# File format version: 2
# Title: CAMS McClear v3.5 model of clear-sky irradiation.
# Content:  A time-series of solar radiation received on horizontal plane and plane always normal to the sun rays at ground level assuming clear sky.
#           Calls on the McClear clear-sky model. Returns the global, beam and diffuse irradiations integrated over a selected time step,
#           for a selected location (worldwide coverage) and a selected period.
# The research leading to these results has received funding from the European Union within the Copernicus programme.
# Provider: MINES ParisTech (France)
# More information at: http://www.soda-pro.com/web-services/radiation/cams-mcclear
# Date begin (ISO 8601): 2022-01-01T00:00:00.0
# Date end (ISO 8601): 2023-02-01T00:00:00.0
# Latitude (positive North, ISO 19115): -24.7761
# Longitude (positive East, ISO 19115): 134.7550
# Altitude (m): 275.00
# Time reference: Universal time (UT)
#
# Encoding partly from D2.8.III.13-14 INSPIRE Data Specification on Atmospheric Conditions and Meteorological Geographical Features - Technical Guidelines (2013-12-10) and CF (Climate and Forecast) metadata (2013-11-11)
# CF Standard Names registry of ObservablePropertyValue
# http://cfconventions.org/Data/cf-standard-names/27/build/cf-standard-name-table.html
# urn:x-inspire:specification:DS-AC-MF:observable-property-name:cf-standard-name:1.6
# ObservableProperty
#     basePhenomenon:"integral_of_surface_downwelling_shortwave_flux_in_air_assuming_clear_sky_wrt_time"
#     uom:"Wh m-2" [unit]
# StatisticalMeasure
#     statisticalFunction: "sum"
# Summarization (integration) period: 0 year 0 month 1 day 0 h 0 min 0 s
# noValue: nan
# File generated on: 2023-02-07
#
# Columns:
# 1. Observation period (ISO 8601)
# 2. TOA. Irradiation on horizontal plane at the top of atmosphere (Wh/m2)
# 3. Clear sky GHI. Clear sky global irradiation on horizontal plane at ground level (Wh/m2)
# 4. Clear sky BHI. Clear sky beam irradiation on horizontal plane at ground level (Wh/m2)
# 5. Clear sky DHI. Clear sky diffuse irradiation on horizontal plane at ground level (Wh/m2)
# 6. Clear sky BNI. Clear sky beam irradiation on mobile plane following the sun at normal incidence (Wh/m2)
#
# Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI
2022-05-15T00:00:00.0/2022-05-16T00:00:00.0;6687.1421;4972.1006;4256.4897;715.6108;8058.1816
2022-05-16T00:00:00.0/2022-05-17T00:00:00.0;6648.9756;5016.4346;4328.5933;687.8412;8291.4824
2022-05-17T00:00:00.0/2022-05-18T00:00:00.0;6611.6328;4935.5083;4205.5029;730.0052;8037.8896
2022-05-18T00:00:00.0/2022-05-19T00:00:00.0;6575.0806;4793.2158;4029.0234;764.1926;7675.2085
2022-05-19T00:00:00.0/2022-05-20T00:00:00.0;6539.4312;4772.7554;3982.8999;789.8555;7698.5244
2022-05-20T00:00:00.0/2022-05-21T00:00:00.0;6504.5889;4828.7188;3992.6196;836.0991;7661.9355
2022-05-21T00:00:00.0/2022-05-22T00:00:00.0;6470.6938;4892.3359;4048.9556;843.3801;7783.0698
2022-05-22T00:00:00.0/2022-05-23T00:00:00.0;6437.6631;4828.9443;4007.7891;821.1555;7795.2129
2022-05-23T00:00:00.0/2022-05-24T00:00:00.0;6405.5356;4723.6348;4039.2600;684.3748;7884.9844
2022-05-24T00:00:00.0/2022-05-25T00:00:00.0;6374.3481;4682.7983;4015.5212;667.2772;7972.8350
2022-05-25T00:00:00.0/2022-05-26T00:00:00.0;6344.1152;4778.4233;4182.7651;595.6581;8332.9941
2022-05-26T00:00:00.0/2022-05-27T00:00:00.0;6314.7739;4721.0410;4113.4878;607.5536;8154.9775
2022-05-27T00:00:00.0/2022-05-28T00:00:00.0;6286.4688;4655.7490;3976.0132;679.7360;7869.4688
2022-05-28T00:00:00.0/2022-05-29T00:00:00.0;6259.1089;4595.9287;3915.2837;680.6450;7766.0757
2022-05-29T00:00:00.0/2022-05-30T00:00:00.0;6232.7646;4580.7012;3884.7810;695.9200;7802.7070
2022-05-30T00:00:00.0/2022-05-31T00:00:00.0;6207.3486;4821.3120;4196.2256;625.0865;8463.6719
2022-05-31T00:00:00.0/2022-06-01T00:00:00.0;6183.0312;4626.9531;3986.6494;640.3039;7963.9551
2022-06-01T00:00:00.0/2022-06-02T00:00:00.0;6159.6963;4391.7583;3507.7122;884.0462;6731.9194
2022-06-02T00:00:00.0/2022-06-03T00:00:00.0;6137.4351;4358.7397;3277.3472;1081.3927;6533.0454
2022-06-03T00:00:00.0/2022-06-04T00:00:00.0;6116.1689;4688.7798;4080.2754;608.5043;8356.9717
2022-06-04T00:00:00.0/2022-06-05T00:00:00.0;6095.9976;4694.4312;4125.6787;568.7524;8421.0850
2022-06-05T00:00:00.0/2022-06-06T00:00:00.0;6076.8804;4533.9258;3803.0627;730.8629;7857.7637
2022-06-06T00:00:00.0/2022-06-07T00:00:00.0;6058.8071;4608.0562;3985.5686;622.4875;8068.7769
2022-06-07T00:00:00.0/2022-06-08T00:00:00.0;6041.8403;4632.3330;3940.7156;691.6174;8127.0645
2022-06-08T00:00:00.0/2022-06-09T00:00:00.0;6025.9150;4653.2632;4010.7764;642.4868;8239.3008
2022-06-09T00:00:00.0/2022-06-10T00:00:00.0;6011.1260;4669.1753;4082.7090;586.4662;8423.7402
2022-06-10T00:00:00.0/2022-06-11T00:00:00.0;5997.4194;4601.0898;3976.6921;624.3976;8174.5791
2022-06-11T00:00:00.0/2022-06-12T00:00:00.0;5984.7812;4536.9004;3897.3433;639.5574;7983.8179
2022-06-12T00:00:00.0/2022-06-13T00:00:00.0;5973.2852;4503.7095;3836.8962;666.8130;7991.6714
2022-06-13T00:00:00.0/2022-06-14T00:00:00.0;5962.8867;4619.3174;4088.3062;531.0110;8571.6777
2022-06-14T00:00:00.0/2022-06-15T00:00:00.0;5953.5698;4592.1729;4042.0981;550.0747;8456.4863
2022-06-15T00:00:00.0/2022-06-16T00:00:00.0;5945.4038;4558.5981;4025.0308;533.5674;8407.9590
2022-06-16T00:00:00.0/2022-06-17T00:00:00.0;5938.3462;4506.8145;3945.0212;561.7930;8210.5068
2022-06-17T00:00:00.0/2022-06-18T00:00:00.0;5932.3687;4464.1621;3894.0439;570.1182;8072.2632
2022-06-18T00:00:00.0/2022-06-19T00:00:00.0;5927.5566;4469.0225;3898.2129;570.8094;8097.7129
2022-06-19T00:00:00.0/2022-06-20T00:00:00.0;5923.9106;4429.1182;3803.1440;625.9742;7922.0093
2022-06-20T00:00:00.0/2022-06-21T00:00:00.0;5921.3433;4548.8472;4014.6167;534.2303;8425.9082
2022-06-21T00:00:00.0/2022-06-22T00:00:00.0;5919.8584;4518.7734;3885.9988;632.7745;8049.7310
2022-06-22T00:00:00.0/2022-06-23T00:00:00.0;5919.5410;4567.5488;4020.4043;547.1443;8426.0762
2022-06-23T00:00:00.0/2022-06-24T00:00:00.0;5920.3818;4616.1323;4038.3391;577.7932;8491.3740
2022-06-24T00:00:00.0/2022-06-25T00:00:00.0;5922.3149;4635.6362;4109.7729;525.8633;8631.4492
2022-06-25T00:00:00.0/2022-06-26T00:00:00.0;5925.3623;4578.6924;4038.6794;540.0126;8419.6084
2022-06-26T00:00:00.0/2022-06-27T00:00:00.0;5929.5215;4531.0811;3893.3931;637.6881;7979.1118
2022-06-27T00:00:00.0/2022-06-28T00:00:00.0;5934.8018;4553.8315;3930.2737;623.5576;8080.1655
2022-06-28T00:00:00.0/2022-06-29T00:00:00.0;5941.2065;4419.6143;3732.3550;687.2592;7631.1284
2022-06-29T00:00:00.0/2022-06-30T00:00:00.0;5948.7114;4440.4409;3717.0095;723.4313;7718.6660
2022-06-30T00:00:00.0/2022-07-01T00:00:00.0;5957.3579;4579.3105;3986.3296;592.9810;8216.3223
2022-07-01T00:00:00.0/2022-07-02T00:00:00.0;5967.0747;4595.1919;3975.6226;619.5693;8202.7227
2022-07-02T00:00:00.0/2022-07-03T00:00:00.0;5977.8750;4671.1396;4063.3496;607.7900;8440.0166
2022-07-03T00:00:00.0/2022-07-04T00:00:00.0;5989.8022;4744.6357;4193.9414;550.6941;8738.4473
2022-07-04T00:00:00.0/2022-07-05T00:00:00.0;6002.7734;4776.6670;4214.4805;562.1867;8781.7207
2022-07-05T00:00:00.0/2022-07-06T00:00:00.0;6016.8110;4771.3052;4212.3228;558.9825;8720.2383
2022-07-06T00:00:00.0/2022-07-07T00:00:00.0;6031.9634;4827.2598;4274.8628;552.3969;8914.9287
2022-07-07T00:00:00.0/2022-07-08T00:00:00.0;6048.1294;4841.0640;4253.2773;587.7864;8746.9082
2022-07-08T00:00:00.0/2022-07-09T00:00:00.0;6065.3760;4698.7690;4107.9609;590.8081;8394.4082
2022-07-09T00:00:00.0/2022-07-10T00:00:00.0;6083.6802;4724.8252;4102.2896;622.5356;8331.9102
2022-07-10T00:00:00.0/2022-07-11T00:00:00.0;6102.9639;4784.9961;4094.2644;690.7316;8420.8027
2022-07-11T00:00:00.0/2022-07-12T00:00:00.0;6123.3184;4878.2266;4297.9067;580.3195;8765.7920
2022-07-12T00:00:00.0/2022-07-13T00:00:00.0;6144.6353;4759.5806;4127.7734;631.8073;8320.2324
2022-07-13T00:00:00.0/2022-07-14T00:00:00.0;6166.9897;4830.8203;4179.5034;651.3170;8512.8564
2022-07-14T00:00:00.0/2022-07-15T00:00:00.0;6190.2954;4864.6113;4255.7769;608.8343;8641.8389
2022-07-15T00:00:00.0/2022-07-16T00:00:00.0;6214.6636;4927.2329;4327.2197;600.0131;8809.7461
2022-07-16T00:00:00.0/2022-07-17T00:00:00.0;6239.9312;5007.3057;4435.7871;571.5189;9028.8604
2022-07-17T00:00:00.0/2022-07-18T00:00:00.0;6266.1333;4979.1748;4427.9336;551.2411;8888.1748
2022-07-18T00:00:00.0/2022-07-19T00:00:00.0;6293.3774;4856.9331;4247.3159;609.6171;8476.2930
2022-07-19T00:00:00.0/2022-07-20T00:00:00.0;6321.4707;4840.0732;4132.8223;707.2510;8052.6328
2022-07-20T00:00:00.0/2022-07-21T00:00:00.0;6350.5254;4867.1152;4124.8735;742.2418;8193.5977
2022-07-21T00:00:00.0/2022-07-22T00:00:00.0;6380.4819;4939.6309;4348.3896;591.2410;8627.8955
2022-07-22T00:00:00.0/2022-07-23T00:00:00.0;6411.3428;4927.6055;4359.2744;568.3312;8637.7354
2022-07-23T00:00:00.0/2022-07-24T00:00:00.0;6443.0312;4926.8208;4337.5234;589.2974;8555.1953
2022-07-24T00:00:00.0/2022-07-25T00:00:00.0;6475.6782;4990.0151;4337.2783;652.7367;8450.5352
2022-07-25T00:00:00.0/2022-07-26T00:00:00.0;6509.0918;4980.6597;4374.6357;606.0237;8498.2520
2022-07-26T00:00:00.0/2022-07-27T00:00:00.0;6543.4189;5143.6704;4464.1689;679.5014;8660.7900
2022-07-27T00:00:00.0/2022-07-28T00:00:00.0;6578.4946;5254.9839;4520.0879;734.8956;8753.7383
2022-07-28T00:00:00.0/2022-07-29T00:00:00.0;6614.4434;5255.8115;4578.6045;677.2072;8824.6250
2022-07-29T00:00:00.0/2022-07-30T00:00:00.0;6651.1138;5151.7959;4503.9170;647.8786;8681.5410
2022-07-30T00:00:00.0/2022-07-31T00:00:00.0;6688.5830;5187.8833;4515.2568;672.6264;8454.9590
2022-07-31T00:00:00.0/2022-08-01T00:00:00.0;6726.8159;4888.9492;3892.7571;996.1920;7267.1030
2022-08-01T00:00:00.0/2022-08-02T00:00:00.0;6765.7842;5030.2290;4207.0762;823.1528;7817.1587
2022-08-02T00:00:00.0/2022-08-03T00:00:00.0;6805.5098;4999.6860;4178.7480;820.9382;7737.2148
2022-08-03T00:00:00.0/2022-08-04T00:00:00.0;6845.8599;5064.4966;4241.9771;822.5192;7755.5376
2022-08-04T00:00:00.0/2022-08-05T00:00:00.0;6886.9766;5127.1938;4466.5605;660.6329;8485.5361
2022-08-05T00:00:00.0/2022-08-06T00:00:00.0;6928.7070;5454.9272;4820.7749;634.1528;9105.7559
2022-08-06T00:00:00.0/2022-08-07T00:00:00.0;6971.1006;5539.6011;4944.2080;595.3931;9265.6367
2022-08-07T00:00:00.0/2022-08-08T00:00:00.0;7014.1230;5534.9863;4871.1274;663.8588;9086.3965
2022-08-08T00:00:00.0/2022-08-09T00:00:00.0;7057.7798;5592.9038;4952.3091;640.5947;9224.9463
2022-08-09T00:00:00.0/2022-08-10T00:00:00.0;7101.9746;5476.4565;4779.3408;697.1155;8491.6045
2022-08-10T00:00:00.0/2022-08-11T00:00:00.0;7146.7715;5163.3335;4095.6577;1067.6760;7488.2871
2022-08-11T00:00:00.0/2022-08-12T00:00:00.0;7192.1772;5483.0088;4829.9678;653.0412;8909.4355
2022-08-12T00:00:00.0/2022-08-13T00:00:00.0;7238.0684;5770.2583;5104.9629;665.2954;9348.0557
2022-08-13T00:00:00.0/2022-08-14T00:00:00.0;7284.4937;5807.1851;5203.3535;603.8316;9566.6973
2022-08-14T00:00:00.0/2022-08-15T00:00:00.0;7331.4272;5921.5005;5340.3008;581.1998;9750.1855
2022-08-15T00:00:00.0/2022-08-16T00:00:00.0;7378.8765;5833.9087;5188.4590;645.4497;9362.5146
2022-08-16T00:00:00.0/2022-08-17T00:00:00.0;7426.7651;5960.1240;5287.8525;672.2713;9581.2305
2022-08-17T00:00:00.0/2022-08-18T00:00:00.0;7475.0874;6024.8081;5397.1499;627.6585;9695.4854
2022-08-18T00:00:00.0/2022-08-19T00:00:00.0;7523.8511;5859.4111;5209.5498;649.8612;9214.3525
2022-08-19T00:00:00.0/2022-08-20T00:00:00.0;7573.0332;6062.6777;5320.3799;742.2980;9311.7666
2022-08-20T00:00:00.0/2022-08-21T00:00:00.0;7622.6455;5980.0845;5204.8193;775.2653;9151.9805
2022-08-21T00:00:00.0/2022-08-22T00:00:00.0;7672.6001;6083.8633;5422.0884;661.7747;9573.7607
2022-08-22T00:00:00.0/2022-08-23T00:00:00.0;7722.8965;6123.4688;5446.9888;676.4797;9551.7383
2022-08-23T00:00:00.0/2022-08-24T00:00:00.0;7773.5835;6226.2637;5401.0977;825.1661;9236.7578
2022-08-24T00:00:00.0/2022-08-25T00:00:00.0;7824.5386;6256.0088;5511.4829;744.5260;9537.1367
2022-08-25T00:00:00.0/2022-08-26T00:00:00.0;7875.8271;6276.3198;5525.1938;751.1260;9454.6416
2022-08-26T00:00:00.0/2022-08-27T00:00:00.0;7927.3623;6283.5044;5517.8530;765.6515;9543.1602
2022-08-27T00:00:00.0/2022-08-28T00:00:00.0;7979.1416;6325.6934;5543.6890;782.0042;9312.8398
2022-08-28T00:00:00.0/2022-08-29T00:00:00.0;8031.2080;6218.1772;5278.0107;940.1666;8916.7559
2022-08-29T00:00:00.0/2022-08-30T00:00:00.0;8083.4478;6210.7915;5298.4297;912.3615;8750.6289
2022-08-30T00:00:00.0/2022-08-31T00:00:00.0;8135.8711;6236.5591;5275.2373;961.3216;8661.7236
2022-08-31T00:00:00.0/2022-09-01T00:00:00.0;8188.5332;6103.3062;5027.2539;1076.0522;8255.3770
2022-09-01T00:00:00.0/2022-09-02T00:00:00.0;8241.2959;6227.9224;5424.2192;803.7036;9058.6885
2022-09-02T00:00:00.0/2022-09-03T00:00:00.0;8294.2393;6534.4058;5666.8740;867.5320;9294.3008
2022-09-03T00:00:00.0/2022-09-04T00:00:00.0;8347.2646;6462.3330;5385.3867;1076.9463;8739.0068
2022-09-04T00:00:00.0/2022-09-05T00:00:00.0;8400.3750;6512.5947;5445.7793;1066.8151;8940.9912
2022-09-05T00:00:00.0/2022-09-06T00:00:00.0;8453.6123;6555.0552;5750.5454;804.5100;9467.6953
2022-09-06T00:00:00.0/2022-09-07T00:00:00.0;8506.8691;6410.3311;5537.3618;872.9694;8949.3418
2022-09-07T00:00:00.0/2022-09-08T00:00:00.0;8560.1543;6517.6372;5658.6338;859.0035;9355.6367
2022-09-08T00:00:00.0/2022-09-09T00:00:00.0;8613.5186;6868.3955;6164.4902;703.9056;10112.4229
2022-09-09T00:00:00.0/2022-09-10T00:00:00.0;8666.8408;6791.7163;6009.8701;781.8463;9722.9297
2022-09-10T00:00:00.0/2022-09-11T00:00:00.0;8720.1377;6603.6826;5675.3896;928.2932;8950.4131
2022-09-11T00:00:00.0/2022-09-12T00:00:00.0;8773.4658;6644.9321;5654.0322;990.8995;8943.2246
2022-09-12T00:00:00.0/2022-09-13T00:00:00.0;8826.6924;6764.1641;5931.7456;832.4187;9510.1865
2022-09-13T00:00:00.0/2022-09-14T00:00:00.0;8879.8906;6826.7729;5996.9248;829.8483;9576.1104
2022-09-14T00:00:00.0/2022-09-15T00:00:00.0;8932.9785;6813.8550;5969.0942;844.7606;9477.1797
2022-09-15T00:00:00.0/2022-09-16T00:00:00.0;8985.9570;6981.8120;6177.2129;804.5992;9914.2100
2022-09-16T00:00:00.0/2022-09-17T00:00:00.0;9038.8604;7206.0962;6446.4785;759.6177;10219.3799
2022-09-17T00:00:00.0/2022-09-18T00:00:00.0;9091.5986;7277.0366;6465.4014;811.6353;10291.7549
2022-09-18T00:00:00.0/2022-09-19T00:00:00.0;9144.2217;7235.1763;6375.6865;859.4897;9865.2373
2022-09-19T00:00:00.0/2022-09-20T00:00:00.0;9196.6865;7079.4453;6135.0967;944.3484;9382.8252
2022-09-20T00:00:00.0/2022-09-21T00:00:00.0;9248.9297;7140.2666;6238.1553;902.1114;9810.6367
2022-09-21T00:00:00.0/2022-09-22T00:00:00.0;9300.9609;7462.7983;6696.6377;766.1604;10454.8242
2022-09-22T00:00:00.0/2022-09-23T00:00:00.0;9352.8311;7432.6387;6561.6465;870.9919;10265.5508
2022-09-23T00:00:00.0/2022-09-24T00:00:00.0;9404.4229;7462.7637;6627.2051;835.5588;10320.4141
2022-09-24T00:00:00.0/2022-09-25T00:00:00.0;9455.7520;7485.1377;6649.9434;835.1946;10203.5283
2022-09-25T00:00:00.0/2022-09-26T00:00:00.0;9506.8809;7177.3975;6058.5322;1118.8656;9055.0332
2022-09-26T00:00:00.0/2022-09-27T00:00:00.0;9557.6709;7176.8564;6011.3062;1165.5503;8925.0029
2022-09-27T00:00:00.0/2022-09-28T00:00:00.0;9608.2061;7290.4746;6186.1846;1104.2898;9320.9863
2022-09-28T00:00:00.0/2022-09-29T00:00:00.0;9658.3945;7647.6733;6674.4434;973.2303;10071.3018
2022-09-29T00:00:00.0/2022-09-30T00:00:00.0;9708.2402;7634.8838;6605.9199;1028.9637;9883.0498
2022-09-30T00:00:00.0/2022-10-01T00:00:00.0;9757.7988;7394.1797;6103.0645;1291.1154;8956.6396
2022-10-01T00:00:00.0/2022-10-02T00:00:00.0;9806.9521;7305.8486;5900.4009;1405.4482;8652.6924
2022-10-02T00:00:00.0/2022-10-03T00:00:00.0;9855.7734;7390.7900;6199.3389;1191.4513;9121.0303
2022-10-03T00:00:00.0/2022-10-04T00:00:00.0;9904.1758;7447.9980;6404.9839;1043.0139;9476.5654
2022-10-04T00:00:00.0/2022-10-05T00:00:00.0;9952.1641;7613.7256;6778.6353;835.0900;10284.2061
2022-10-05T00:00:00.0/2022-10-06T00:00:00.0;9999.7969;7710.5996;6884.2734;826.3262;10362.4541
2022-10-06T00:00:00.0/2022-10-07T00:00:00.0;10046.9561;7789.2261;6990.3711;798.8552;10442.0791
2022-10-07T00:00:00.0/2022-10-08T00:00:00.0;10093.7197;7702.4121;6637.6504;1064.7616;9613.3926
2022-10-08T00:00:00.0/2022-10-09T00:00:00.0;10140.0020;7970.5112;6908.4453;1062.0662;10276.0205
2022-10-09T00:00:00.0/2022-10-10T00:00:00.0;10185.8096;8261.2822;7339.2593;922.0236;10836.6826
2022-10-10T00:00:00.0/2022-10-11T00:00:00.0;10231.2139;8115.5747;7117.4756;998.0989;10457.1719
2022-10-11T00:00:00.0/2022-10-12T00:00:00.0;10276.0771;7845.3452;6637.4204;1207.9249;9636.3750
2022-10-12T00:00:00.0/2022-10-13T00:00:00.0;10320.5078;7721.9829;6331.4194;1390.5637;8918.9756
2022-10-13T00:00:00.0/2022-10-14T00:00:00.0;10364.3867;7770.6934;6454.5220;1316.1713;9274.8311
2022-10-14T00:00:00.0/2022-10-15T00:00:00.0;10407.8057;7865.6543;6554.8247;1310.8295;9251.3838
2022-10-15T00:00:00.0/2022-10-16T00:00:00.0;10450.6631;7945.3354;6668.9438;1276.3916;9531.0576
2022-10-16T00:00:00.0/2022-10-17T00:00:00.0;10493.0352;7930.4370;6702.9326;1227.5043;9555.9414
2022-10-17T00:00:00.0/2022-10-18T00:00:00.0;10534.8330;7832.3896;6485.7300;1346.6593;9154.5264
2022-10-18T00:00:00.0/2022-10-19T00:00:00.0;10576.1250;8090.4180;6938.4302;1151.9880;10183.5674
2022-10-19T00:00:00.0/2022-10-20T00:00:00.0;10616.8271;8277.3994;7324.5146;952.8851;10648.6211
2022-10-20T00:00:00.0/2022-10-21T00:00:00.0;10657.0078;8278.5996;7305.9326;972.6672;10648.5322
2022-10-21T00:00:00.0/2022-10-22T00:00:00.0;10696.5479;8355.9922;7415.5186;940.4730;10852.1904
2022-10-22T00:00:00.0/2022-10-23T00:00:00.0;10735.6006;8274.1094;7265.6201;1008.4886;10395.9443
2022-10-23T00:00:00.0/2022-10-24T00:00:00.0;10774.0273;8167.4673;6983.7427;1183.7245;10014.8643
2022-10-24T00:00:00.0/2022-10-25T00:00:00.0;10811.9102;8319.3389;7274.5337;1044.8055;10435.2129
2022-10-25T00:00:00.0/2022-10-26T00:00:00.0;10849.1465;8077.5171;6723.2114;1354.3060;9451.4971
2022-10-26T00:00:00.0/2022-10-27T00:00:00.0;10885.7998;8311.9600;7169.8188;1142.1414;10017.6592
2022-10-27T00:00:00.0/2022-10-28T00:00:00.0;10921.8369;8323.2480;7096.3496;1226.8984;9851.2607
2022-10-28T00:00:00.0/2022-10-29T00:00:00.0;10957.3223;8195.3291;6982.1924;1213.1364;9523.2637
2022-10-29T00:00:00.0/2022-10-30T00:00:00.0;10992.1689;8127.9019;6758.2622;1369.6395;9526.6523
2022-10-30T00:00:00.0/2022-10-31T00:00:00.0;11026.3320;8049.0933;6493.3540;1555.7390;9059.9619
2022-10-31T00:00:00.0/2022-11-01T00:00:00.0;11059.9531;8489.1387;7319.3711;1169.7677;10625.3193
2022-11-01T00:00:00.0/2022-11-02T00:00:00.0;11092.8896;8897.1953;7806.3042;1090.8909;11123.1611
2022-11-02T00:00:00.0/2022-11-03T00:00:00.0;11125.2178;8945.9873;7858.2241;1087.7633;11269.1543
2022-11-03T00:00:00.0/2022-11-04T00:00:00.0;11156.9404;8930.6836;7813.9180;1116.7659;11121.8037
2022-11-04T00:00:00.0/2022-11-05T00:00:00.0;11187.9375;8905.7441;7740.7544;1164.9891;11041.8838
2022-11-05T00:00:00.0/2022-11-06T00:00:00.0;11218.4023;8936.1514;7915.1079;1021.0435;11408.4160
2022-11-06T00:00:00.0/2022-11-07T00:00:00.0;11248.2002;8872.3320;7913.4780;958.8536;11368.3008
2022-11-07T00:00:00.0/2022-11-08T00:00:00.0;11277.2988;8838.8926;7870.8438;968.0485;11250.1328
2022-11-08T00:00:00.0/2022-11-09T00:00:00.0;11305.8281;8689.6943;7528.3335;1161.3605;10721.5225
2022-11-09T00:00:00.0/2022-11-10T00:00:00.0;11333.6680;8713.5049;7755.2607;958.2443;11069.3809
2022-11-10T00:00:00.0/2022-11-11T00:00:00.0;11360.8770;8649.4219;7689.6875;959.7347;10861.4775
2022-11-11T00:00:00.0/2022-11-12T00:00:00.0;11387.4443;8512.9531;7352.9272;1160.0258;10233.1748
2022-11-12T00:00:00.0/2022-11-13T00:00:00.0;11413.3906;8489.8770;7135.7656;1354.1112;10067.0166
2022-11-13T00:00:00.0/2022-11-14T00:00:00.0;11438.6445;8844.7363;7704.1089;1140.6277;10853.1240
2022-11-14T00:00:00.0/2022-11-15T00:00:00.0;11463.2803;8868.0703;7601.9658;1266.1042;10501.6152
2022-11-15T00:00:00.0/2022-11-16T00:00:00.0;11487.3164;8747.0928;7327.6831;1419.4094;10142.9219
2022-11-16T00:00:00.0/2022-11-17T00:00:00.0;11510.6426;8696.1953;7587.7183;1108.4774;10716.0703
2022-11-17T00:00:00.0/2022-11-18T00:00:00.0;11533.3643;8716.5840;7520.6797;1195.9045;10539.8008
2022-11-18T00:00:00.0/2022-11-19T00:00:00.0;11555.4912;8662.3623;7565.2793;1097.0824;10682.9355
2022-11-19T00:00:00.0/2022-11-20T00:00:00.0;11576.9033;8967.2676;8024.8027;942.4646;11572.9385
2022-11-20T00:00:00.0/2022-11-21T00:00:00.0;11597.7305;9164.8730;8120.3721;1044.5015;11462.7686
2022-11-21T00:00:00.0/2022-11-22T00:00:00.0;11617.9160;8808.6484;7520.2290;1288.4199;10466.9141
2022-11-22T00:00:00.0/2022-11-23T00:00:00.0;11637.5078;8781.5332;7476.7422;1304.7911;10488.2881
2022-11-23T00:00:00.0/2022-11-24T00:00:00.0;11656.4072;8833.1895;7685.5161;1147.6731;10920.6367
2022-11-24T00:00:00.0/2022-11-25T00:00:00.0;11674.7197;8869.7256;7925.3115;944.4138;11278.5010
2022-11-25T00:00:00.0/2022-11-26T00:00:00.0;11692.4004;8777.2041;7847.3853;929.8187;11141.1816
2022-11-26T00:00:00.0/2022-11-27T00:00:00.0;11709.4131;8795.1250;7785.1758;1009.9492;10976.4248
2022-11-27T00:00:00.0/2022-11-28T00:00:00.0;11725.8613;8865.1660;7709.6880;1155.4779;10842.3994
2022-11-28T00:00:00.0/2022-11-29T00:00:00.0;11741.6846;9061.3887;7905.5659;1155.8223;11089.0977
2022-11-29T00:00:00.0/2022-11-30T00:00:00.0;11756.8857;9275.0137;8166.1558;1108.8580;11579.2393
2022-11-30T00:00:00.0/2022-12-01T00:00:00.0;11771.4385;9399.4248;8265.4180;1134.0072;11665.6514
2022-12-01T00:00:00.0/2022-12-02T00:00:00.0;11785.4297;9270.2500;7777.1377;1493.1125;10785.1250
2022-12-02T00:00:00.0/2022-12-03T00:00:00.0;11798.8008;9141.0576;7747.8887;1393.1691;10874.8359
2022-12-03T00:00:00.0/2022-12-04T00:00:00.0;11811.5186;9311.7773;7966.2378;1345.5398;11121.9990
2022-12-04T00:00:00.0/2022-12-05T00:00:00.0;11823.6865;9296.5635;8098.4238;1198.1400;11388.0264
2022-12-05T00:00:00.0/2022-12-06T00:00:00.0;11835.2422;9217.6592;8016.3833;1201.2756;11338.1084
2022-12-06T00:00:00.0/2022-12-07T00:00:00.0;11846.1855;9232.5488;8192.8057;1039.7430;11594.5996
2022-12-07T00:00:00.0/2022-12-08T00:00:00.0;11856.4678;9054.5195;8005.0859;1049.4333;11204.3672
2022-12-08T00:00:00.0/2022-12-09T00:00:00.0;11866.2354;9098.3691;7904.4248;1193.9447;11037.2295
2022-12-09T00:00:00.0/2022-12-10T00:00:00.0;11875.3945;9018.3770;7761.3447;1257.0316;10979.9854
2022-12-10T00:00:00.0/2022-12-11T00:00:00.0;11883.9297;9111.5732;7936.9648;1174.6084;11060.4326
2022-12-11T00:00:00.0/2022-12-12T00:00:00.0;11891.8643;9055.5967;7807.3813;1248.2156;10844.3896
2022-12-12T00:00:00.0/2022-12-13T00:00:00.0;11899.2119;9189.6025;7899.3101;1290.2928;11000.5859
2022-12-13T00:00:00.0/2022-12-14T00:00:00.0;11906.0225;9281.8730;8036.8149;1245.0582;11152.7207
2022-12-14T00:00:00.0/2022-12-15T00:00:00.0;11912.1836;9065.6963;7678.3960;1387.2998;10531.6182
2022-12-15T00:00:00.0/2022-12-16T00:00:00.0;11917.7773;9079.4863;7573.2988;1506.1876;10514.5830
2022-12-16T00:00:00.0/2022-12-17T00:00:00.0;11922.8193;8976.2373;7343.6392;1632.5978;10114.8037
2022-12-17T00:00:00.0/2022-12-18T00:00:00.0;11927.1826;9083.0967;7498.0303;1585.0668;10584.7471
2022-12-18T00:00:00.0/2022-12-19T00:00:00.0;11931.0664;9181.2002;8163.4800;1017.7206;11585.5547
