Date,Temperature,Wind speed,Clear sky GHI
2020-02-15,239.07,5.43,741.7911
2020-02-16,238.76,4.63,723.6652
2020-02-17,237.74,5.09,702.1446
2020-02-18,236.0,6.2,676.1185
2020-02-19,236.76,5.75,652.4521
2020-02-20,235.4,6.65,635.5736
2020-02-21,233.6,6.22,612.3907
2020-02-22,236.03,4.8,597.8597
2020-02-23,234.68,7.65,551.6367
2020-02-24,234.89,6.98,558.7604
2020-02-25,240.8,8.25,540.4777
2020-02-26,243.33,8.06,513.9102
2020-02-27,240.79,8.07,495.0306
2020-02-28,241.61,7.89,474.2404
2020-02-29,244.04,7.07,450.3419
2020-03-01,241.05,6.95,436.3537
2020-03-02,240.61,5.78,422.1834
2020-03-03,237.16,4.82,411.2024
2020-03-04,235.73,3.97,397.82
2020-03-05,235.17,3.91,381.6729
2020-03-06,235.67,3.7,371.2511
2020-03-07,232.6,4.98,353.8642
2020-03-08,229.21,5.66,338.4532
2020-03-09,235.85,4.63,319.733
2020-03-10,237.04,0.66,306.8567
2020-03-11,228.74,4.08,294.0046
2020-03-12,225.51,6.01,282.2081
2020-03-13,224.45,6.74,266.2243
2020-03-14,224.33,5.62,253.4346
2020-03-15,224.18,6.35,242.5368
2020-03-16,229.35,6.36,224.993
2020-03-17,235.87,6.67,210.5122
2020-03-18,234.12,5.87,198.7669
2020-03-19,230.94,5.6,187.661
2020-03-20,231.65,6.25,175.3978
2020-03-21,228.14,5.41,165.4622
2020-03-22,228.08,7.11,154.2373
2020-03-23,233.1,5.75,141.8197
2020-03-24,227.06,6.65,131.9019
2020-03-25,235.33,11.45,117.334
2020-03-26,234.98,9.3,110.7692
2020-03-27,236.24,9.9,101.8309
2020-03-28,232.7,11.12,94.4382
2020-03-29,235.68,11.37,85.8166
2020-03-30,233.11,7.32,77.5002
2020-03-31,226.23,9.28,70.289
2020-04-01,222.83,8.31,63.2842
2020-04-02,225.41,5.46,55.5846
2020-04-03,224.65,7.02,48.8154
2020-04-04,222.32,6.81,42.5152
2020-04-05,222.75,6.95,36.6834
2020-04-06,228.86,6.48,30.6531
2020-04-07,237.41,5.49,25.2759
2020-04-08,231.34,6.12,20.6611
2020-04-09,228.64,4.58,16.9805
2020-04-10,226.99,3.17,13.3482
2020-04-11,223.67,5.34,10.0616
2020-04-12,222.33,6.49,7.0996
2020-04-13,233.25,11.52,4.4924
2020-04-14,231.52,9.71,2.476
2020-04-15,228.31,9.81,1.0618
2020-04-16,230.83,8.92,0.1764
2020-04-17,227.44,11.22,0.0
2020-04-18,229.52,9.91,0.0
2020-04-19,231.42,6.65,0.0
2020-04-20,223.78,10.47,0.0
2020-04-21,226.4,6.87,0.0
2020-04-22,228.75,6.24,0.0
2020-04-23,229.95,9.0,0.0
2020-04-24,238.85,9.67,0.0
2020-04-25,245.29,10.33,0.0
2020-04-26,249.35,11.37,0.0
2020-04-27,247.0,9.85,0.0
2020-04-28,242.71,9.25,0.0
2020-04-29,234.68,10.88,0.0
2020-04-30,224.02,11.46,0.0
2020-05-01,222.81,10.7,0.0
2020-05-02,226.2,8.01,0.0
2020-05-03,222.46,9.52,0.0
