Date,Temperature,Wind speed,Clear sky GHI
2020-05-30,297.57,3.02,582.3054
2020-05-31,299.15,3.06,586.1178
2020-06-01,296.92,5.88,591.986
2020-06-02,293.7,6.11,591.8431
2020-06-03,292.4,5.85,590.9437
2020-06-04,292.23,5.62,591.5933
2020-06-05,294.59,4.48,596.019
2020-06-06,297.54,3.25,596.3956
2020-06-07,296.16,5.12,591.7169
2020-06-08,295.3,5.04,587.6928
2020-06-09,296.27,3.85,584.1175
2020-06-10,296.84,4.34,577.4211
2020-06-11,295.47,4.66,577.4136
2020-06-12,297.43,1.66,571.697
2020-06-13,298.78,2.59,553.4066
2020-06-14,298.67,4.32,555.3004
2020-06-15,297.53,5.86,567.2004
2020-06-16,297.29,5.6,588.4478
2020-06-17,296.98,5.16,588.0736
2020-06-18,297.66,4.39,582.54
2020-06-19,297.74,3.94,566.3884
2020-06-20,296.18,4.38,570.0677
2020-06-21,294.52,6.12,585.3438
2020-06-22,291.77,5.38,579.5546
2020-06-23,291.21,4.05,581.7908
2020-06-24,292.04,3.83,583.8122
2020-06-25,293.94,4.43,576.5446
2020-06-26,294.58,3.8,585.8754
2020-06-27,294.67,3.69,586.6942
2020-06-28,293.28,3.24,583.7171
2020-06-29,295.37,2.6,576.9445
2020-06-30,296.43,2.46,576.7946
2020-07-01,297.28,3.05,569.3379
2020-07-02,297.41,3.57,573.2633
2020-07-03,296.71,6.14,579.5034
2020-07-04,293.8,6.81,578.0351
2020-07-05,289.59,5.83,580.1011
2020-07-06,291.18,5.18,591.8682
2020-07-07,292.97,4.06,591.9877
2020-07-08,294.91,3.34,596.0348
2020-07-09,296.1,2.9,589.0956
2020-07-10,297.37,3.37,597.1601
2020-07-11,296.27,5.34,592.6945
2020-07-12,292.0,6.35,602.4596
2020-07-13,289.69,6.01,610.524
2020-07-14,290.88,5.21,614.6386
2020-07-15,291.95,4.8,617.9746
2020-07-16,292.12,4.44,622.5868
2020-07-17,292.72,3.41,624.2639
2020-07-18,292.81,3.1,611.1488
2020-07-19,293.6,3.34,596.2241
2020-07-20,293.31,4.83,591.5187
2020-07-21,294.59,4.17,600.7639
2020-07-22,295.13,4.92,618.8254
2020-07-23,294.96,4.21,632.0586
2020-07-24,295.47,2.91,634.2786
2020-07-25,295.91,5.36,637.3981
2020-07-26,293.0,5.71,638.8589
2020-07-27,292.34,5.71,649.8722
2020-07-28,291.29,5.85,658.0598
2020-07-29,291.67,5.35,661.4697
2020-07-30,294.11,5.69,679.3357
2020-07-31,293.01,5.13,680.9139
2020-08-01,293.1,4.23,681.708
2020-08-02,295.5,1.9,681.236
2020-08-03,296.12,0.88,675.9418
2020-08-04,297.58,0.58,673.8202
2020-08-05,298.05,3.48,654.1719
2020-08-06,297.51,3.48,668.4764
2020-08-07,295.41,3.72,680.4629
2020-08-08,294.17,4.68,694.8688
2020-08-09,293.04,5.04,703.8083
2020-08-10,291.95,3.58,695.4399
2020-08-11,295.67,1.9,682.561
2020-08-12,298.19,2.76,707.1597
2020-08-13,299.85,3.83,700.2799
2020-08-14,300.78,0.65,723.4794
2020-08-15,297.2,4.55,733.6674
2020-08-16,295.32,3.58,733.3259
2020-08-17,296.73,1.01,713.3834
2020-08-18,298.73,2.81,742.7032
2020-08-19,299.25,1.44,749.1402
2020-08-20,296.6,3.97,750.9902
2020-08-21,296.63,4.38,751.9944
2020-08-22,295.98,6.06,761.8353
2020-08-23,293.98,5.63,758.4243
2020-08-24,295.97,5.89,759.1526
2020-08-25,297.51,6.7,763.1352
2020-08-26,297.16,6.51,770.0465
2020-08-27,296.89,6.4,783.2751
2020-08-28,296.7,6.82,807.5911
2020-08-29,297.3,4.47,819.248
2020-08-30,301.01,3.38,807.735
2020-08-31,299.68,5.28,811.1496
2020-09-01,299.4,3.96,824.0853
2020-09-02,299.55,3.04,814.0382
2020-09-03,300.07,2.81,818.9304
2020-09-04,300.83,4.37,822.234
2020-09-05,301.12,5.07,827.112
2020-09-06,301.0,4.68,841.1008
2020-09-07,300.07,5.06,847.9428
2020-09-08,299.72,5.66,843.437
